Latitude Longitude Value, endStep
   44.272   11.902 2.0 96
   44.272   11.922 1.6 96
   44.272   11.942 1.4 96
   44.272   11.962 1.4 96
   44.292   11.722 2.7 96
   44.292   11.742 2.7 96
   44.292   11.762 2.5 96
   44.292   11.782 2.1 96
   44.292   11.802 2.0 96
   44.292   11.822 2.0 96
   44.292   11.842 2.0 96
   44.292   11.862 1.9 96
   44.292   11.882 1.9 96
   44.292   11.902 1.5 96
   44.292   11.922 1.3 96
   44.292   11.942 1.3 96
   44.292   11.962 1.3 96
   44.312   11.722 2.4 96
   44.312   11.742 2.4 96
   44.312   11.762 2.1 96
   44.312   11.782 1.9 96
   44.312   11.802 1.7 96
   44.312   11.822 1.7 96
   44.312   11.842 1.6 96
   44.312   11.862 1.5 96
   44.312   11.882 1.5 96
   44.312   11.902 1.3 96
   44.312   11.922 1.1 96
   44.312   11.942 1.0 96
   44.312   11.962 1.0 96
   44.332   11.722 2.1 96
   44.332   11.742 2.1 96
   44.332   11.762 1.9 96
   44.332   11.782 1.7 96
   44.332   11.802 1.6 96
   44.332   11.822 1.6 96
   44.332   11.842 1.5 96
   44.332   11.862 1.4 96
   44.332   11.882 1.4 96
   44.332   11.902 1.3 96
   44.332   11.922 1.1 96
   44.332   11.942 1.0 96
   44.332   11.962 1.0 96
   44.352   11.722 1.9 96
   44.352   11.742 1.9 96
   44.352   11.762 1.7 96
   44.352   11.782 1.6 96
   44.352   11.802 1.6 96
   44.352   11.822 1.6 96
   44.352   11.842 1.5 96
   44.352   11.862 1.4 96
   44.352   11.882 1.4 96
   44.352   11.902 1.3 96
   44.352   11.922 1.3 96
   44.352   11.942 1.1 96
   44.352   11.962 1.1 96
   44.372   11.722 1.8 96
   44.372   11.742 1.8 96
   44.372   11.762 1.5 96
   44.372   11.782 1.5 96
   44.372   11.802 1.4 96
   44.372   11.822 1.4 96
   44.372   11.842 1.4 96
   44.372   11.862 1.4 96
   44.372   11.882 1.4 96
   44.372   11.902 1.3 96
   44.372   11.922 1.2 96
   44.372   11.942 1.2 96
   44.372   11.962 1.2 96
   44.392   11.722 1.5 96
   44.392   11.742 1.5 96
   44.392   11.762 1.5 96
   44.392   11.782 1.5 96
   44.392   11.802 1.5 96
   44.392   11.822 1.5 96
   44.392   11.842 1.4 96
   44.392   11.862 1.3 96
   44.392   11.882 1.3 96
   44.392   11.902 1.2 96
   44.392   11.922 1.2 96
   44.392   11.942 1.2 96
   44.392   11.962 1.2 96
Latitude Longitude Value, endStep
   44.252   11.722 1.5 120
   44.252   11.742 1.5 120
   44.252   11.762 1.5 120
   44.252   11.782 1.5 120
   44.252   11.802 1.5 120
   44.252   11.822 1.5 120
   44.252   11.842 1.4 120
   44.252   11.862 1.2 120
   44.252   11.882 1.2 120
   44.252   11.902 1.1 120
   44.252   11.922 1.1 120
   44.252   11.942 1.0 120
   44.252   11.962 1.0 120
   44.272   11.722 1.3 120
   44.272   11.742 1.3 120
   44.272   11.762 1.3 120
   44.272   11.782 1.4 120
   44.272   11.802 1.4 120
   44.272   11.822 1.4 120
   44.272   11.842 1.3 120
   44.272   11.862 1.1 120
   44.272   11.882 1.1 120
   44.272   11.902 1.0 120
   44.272   11.922 1.0 120
   44.272   11.942 0.9 120
   44.272   11.962 0.9 120
   44.292   11.722 1.2 120
   44.292   11.742 1.2 120
   44.292   11.762 1.3 120
   44.292   11.782 1.3 120
   44.292   11.802 1.2 120
   44.292   11.822 1.2 120
   44.292   11.842 1.1 120
   44.292   11.862 1.0 120
   44.292   11.882 1.0 120
   44.292   11.902 0.9 120
   44.292   11.922 0.9 120
   44.292   11.942 1.0 120
   44.292   11.962 1.0 120
   44.312   11.722 1.3 120
   44.312   11.742 1.3 120
   44.312   11.762 1.3 120
   44.312   11.782 1.2 120
   44.312   11.802 1.0 120
   44.312   11.822 1.0 120
   44.312   11.842 0.9 120
   44.312   11.862 0.7 120
   44.312   11.882 0.7 120
   44.312   11.902 0.8 120
   44.312   11.922 0.8 120
   44.312   11.942 0.8 120
   44.312   11.962 0.8 120
   44.332   11.722 1.2 120
   44.332   11.742 1.2 120
   44.332   11.762 1.1 120
   44.332   11.782 1.0 120
   44.332   11.802 0.7 120
   44.332   11.822 0.7 120
   44.332   11.842 0.7 120
   44.332   11.862 0.6 120
   44.332   11.882 0.6 120
   44.332   11.902 0.7 120
   44.332   11.922 0.8 120
   44.332   11.942 0.8 120
   44.332   11.962 0.8 120
   44.352   11.722 1.0 120
   44.352   11.742 1.0 120
   44.352   11.762 0.7 120
   44.352   11.782 0.6 120
   44.352   11.802 0.5 120
   44.352   11.822 0.5 120
   44.352   11.842 0.5 120
   44.352   11.862 0.5 120
   44.352   11.882 0.5 120
   44.352   11.902 0.6 120
   44.352   11.922 0.7 120
   44.352   11.942 0.8 120
   44.352   11.962 0.8 120
   44.372   11.722 0.6 120
   44.372   11.742 0.6 120
   44.372   11.762 0.4 120
   44.372   11.782 0.5 120
   44.372   11.802 0.5 120
   44.372   11.822 0.5 120
   44.372   11.842 0.5 120
   44.372   11.862 0.5 120
   44.372   11.882 0.5 120
   44.372   11.902 0.6 120
   44.372   11.922 0.7 120
   44.372   11.942 0.8 120
   44.372   11.962 0.8 120
   44.392   11.722 0.4 120
   44.392   11.742 0.4 120
   44.392   11.762 0.3 120
   44.392   11.782 0.4 120
   44.392   11.802 0.5 120
   44.392   11.822 0.5 120
   44.392   11.842 0.5 120
   44.392   11.862 0.5 120
   44.392   11.882 0.5 120
   44.392   11.902 0.6 120
   44.392   11.922 0.7 120
   44.392   11.942 0.8 120
   44.392   11.962 0.8 120
Latitude Longitude Value, endStep
   44.252   11.722 2.1 144
   44.252   11.742 2.1 144
   44.252   11.762 1.9 144
   44.252   11.782 1.8 144
   44.252   11.802 1.6 144
   44.252   11.822 1.6 144
   44.252   11.842 1.4 144
   44.252   11.862 1.2 144
   44.252   11.882 1.2 144
   44.252   11.902 1.1 144
   44.252   11.922 0.9 144
   44.252   11.942 0.8 144
   44.252   11.962 0.8 144
   44.272   11.722 1.8 144
   44.272   11.742 1.8 144
   44.272   11.762 1.7 144
   44.272   11.782 1.7 144
   44.272   11.802 1.6 144
   44.272   11.822 1.6 144
   44.272   11.842 1.4 144
   44.272   11.862 1.1 144
   44.272   11.882 1.1 144
   44.272   11.902 0.9 144
   44.272   11.922 0.7 144
   44.272   11.942 0.6 144
   44.272   11.962 0.6 144
   44.292   11.722 1.7 144
   44.292   11.742 1.7 144
   44.292   11.762 1.7 144
   44.292   11.782 1.7 144
   44.292   11.802 1.6 144
   44.292   11.822 1.6 144
   44.292   11.842 1.2 144
   44.292   11.862 1.0 144
   44.292   11.882 1.0 144
   44.292   11.902 0.8 144
   44.292   11.922 0.6 144
   44.292   11.942 0.5 144
   44.292   11.962 0.5 144
   44.312   11.722 1.6 144
   44.312   11.742 1.6 144
   44.312   11.762 1.7 144
   44.312   11.782 1.5 144
   44.312   11.802 1.1 144
   44.312   11.822 1.1 144
   44.312   11.842 0.8 144
   44.312   11.862 0.7 144
   44.312   11.882 0.7 144
   44.312   11.902 0.6 144
   44.312   11.922 0.5 144
   44.312   11.942 0.5 144
   44.312   11.962 0.5 144
   44.332   11.722 1.4 144
   44.332   11.742 1.4 144
   44.332   11.762 1.3 144
   44.332   11.782 1.0 144
   44.332   11.802 0.7 144
   44.332   11.822 0.7 144
   44.332   11.842 0.6 144
   44.332   11.862 0.5 144
   44.332   11.882 0.5 144
   44.332   11.902 0.5 144
   44.332   11.922 0.4 144
   44.332   11.942 0.4 144
   44.332   11.962 0.4 144
   44.352   11.722 1.4 144
   44.352   11.742 1.4 144
   44.352   11.762 1.0 144
   44.352   11.782 0.8 144
   44.352   11.802 0.6 144
   44.352   11.822 0.6 144
   44.352   11.842 0.5 144
   44.352   11.862 0.4 144
   44.352   11.882 0.4 144
   44.352   11.902 0.4 144
   44.352   11.922 0.4 144
   44.352   11.942 0.4 144
   44.352   11.962 0.4 144
   44.372   11.722 1.0 144
   44.372   11.742 1.0 144
   44.372   11.762 0.7 144
   44.372   11.782 0.6 144
   44.372   11.802 0.5 144
   44.372   11.822 0.5 144
   44.372   11.842 0.4 144
   44.372   11.862 0.4 144
   44.372   11.882 0.4 144
   44.372   11.902 0.4 144
   44.372   11.922 0.3 144
   44.372   11.942 0.3 144
   44.372   11.962 0.3 144
   44.392   11.722 0.6 144
   44.392   11.742 0.6 144
   44.392   11.762 0.5 144
   44.392   11.782 0.4 144
   44.392   11.802 0.4 144
   44.392   11.822 0.4 144
   44.392   11.842 0.3 144
   44.392   11.862 0.3 144
   44.392   11.882 0.3 144
   44.392   11.902 0.3 144
   44.392   11.922 0.2 144
   44.392   11.942 0.2 144
   44.392   11.962 0.2 144
Latitude Longitude Value, endStep
   44.252   11.722 1.1 168
   44.252   11.742 1.1 168
   44.252   11.762 0.9 168
   44.252   11.782 0.8 168
   44.252   11.802 0.9 168
   44.252   11.822 0.9 168
   44.252   11.842 1.1 168
   44.252   11.862 1.4 168
   44.252   11.882 1.4 168
   44.252   11.902 1.4 168
   44.252   11.922 1.4 168
   44.252   11.942 1.4 168
   44.252   11.962 1.4 168
   44.272   11.722 1.0 168
   44.272   11.742 1.0 168
   44.272   11.762 0.8 168
   44.272   11.782 0.6 168
   44.272   11.802 0.9 168
   44.272   11.822 0.9 168
   44.272   11.842 1.4 168
   44.272   11.862 1.3 168
   44.272   11.882 1.3 168
   44.272   11.902 1.3 168
   44.272   11.922 1.3 168
   44.272   11.942 1.4 168
   44.272   11.962 1.4 168
   44.292   11.722 0.9 168
   44.292   11.742 0.9 168
   44.292   11.762 0.7 168
   44.292   11.782 0.7 168
   44.292   11.802 1.2 168
   44.292   11.822 1.2 168
   44.292   11.842 1.3 168
   44.292   11.862 1.3 168
   44.292   11.882 1.3 168
   44.292   11.902 1.3 168
   44.292   11.922 1.3 168
   44.292   11.942 1.3 168
   44.292   11.962 1.3 168
   44.312   11.722 0.7 168
   44.312   11.742 0.7 168
   44.312   11.762 0.7 168
   44.312   11.782 1.0 168
